customerID,Cluster,SegmentLabel
6603-YRDCJ,3,Genç Düşük Harcamalı Müşteri
3538-WZPHD,2,Yeni Yüksek Riskli Müşteri
3229-USWAR,0,Yaslı Düşük Harcamalı Müşteri
2138-VFAPZ,0,Yaslı Düşük Harcamalı Müşteri
6131-JLWZM,0,Yaslı Düşük Harcamalı Müşteri
4785-QRJHC,3,Genç Düşük Harcamalı Müşteri
0269-XFESX,0,Yaslı Düşük Harcamalı Müşteri
1709-EJDOX,3,Genç Düşük Harcamalı Müşteri
4316-XCSLJ,2,Yeni Yüksek Riskli Müşteri
8610-WFCJF,1,Yüksek Değerli Sadık Müşteri
9693-XMUOB,2,Yeni Yüksek Riskli Müşteri
0383-CLDDA,1,Yüksek Değerli Sadık Müşteri
4905-JEFDW,0,Yaslı Düşük Harcamalı Müşteri
2709-UQGNP,2,Yeni Yüksek Riskli Müşteri
3549-ZTMNH,0,Yaslı Düşük Harcamalı Müşteri
7881-INRLC,1,Yüksek Değerli Sadık Müşteri
8033-ATFAS,2,Yeni Yüksek Riskli Müşteri
1635-NZATJ,3,Genç Düşük Harcamalı Müşteri
0562-HKHML,3,Genç Düşük Harcamalı Müşteri
8277-RVRSV,3,Genç Düşük Harcamalı Müşteri
9943-VSZUV,1,Yüksek Değerli Sadık Müşteri
0117-LFRMW,0,Yaslı Düşük Harcamalı Müşteri
6172-FECYY,1,Yüksek Değerli Sadık Müşteri
7054-ENNGU,3,Genç Düşük Harcamalı Müşteri
1455-HFBXA,1,Yüksek Değerli Sadık Müşteri
9402-CXWPL,1,Yüksek Değerli Sadık Müşteri
1628-BIZYP,2,Yeni Yüksek Riskli Müşteri
1965-AKTSX,2,Yeni Yüksek Riskli Müşteri
0082-LDZUE,3,Genç Düşük Harcamalı Müşteri
4786-UKSNZ,3,Genç Düşük Harcamalı Müşteri
5343-SGUBI,1,Yüksek Değerli Sadık Müşteri
0856-NAOES,2,Yeni Yüksek Riskli Müşteri
1976-AZZPJ,0,Yaslı Düşük Harcamalı Müşteri
7248-VZQLC,1,Yüksek Değerli Sadık Müşteri
6156-UZDLF,0,Yaslı Düşük Harcamalı Müşteri
3099-OONVS,3,Genç Düşük Harcamalı Müşteri
9500-WBGRP,3,Genç Düşük Harcamalı Müşteri
5183-KLYEM,1,Yüksek Değerli Sadık Müşteri
5144-PQCDZ,0,Yaslı Düşük Harcamalı Müşteri
8514-VZHEB,0,Yaslı Düşük Harcamalı Müşteri
6625-IUTTT,1,Yüksek Değerli Sadık Müşteri
9355-NPPFS,2,Yeni Yüksek Riskli Müşteri
0068-FIGTF,3,Genç Düşük Harcamalı Müşteri
5965-GGPRW,1,Yüksek Değerli Sadık Müşteri
8035-PWSEV,3,Genç Düşük Harcamalı Müşteri
2236-HILPA,0,Yaslı Düşük Harcamalı Müşteri
1840-BIUOG,3,Genç Düşük Harcamalı Müşteri
1356-MKYSK,0,Yaslı Düşük Harcamalı Müşteri
6080-LNESI,3,Genç Düşük Harcamalı Müşteri
1830-IPXVJ,3,Genç Düşük Harcamalı Müşteri
5828-DWPIL,1,Yüksek Değerli Sadık Müşteri
8398-TBIYD,1,Yüksek Değerli Sadık Müşteri
0011-IGKFF,0,Yaslı Düşük Harcamalı Müşteri
4192-GORJT,2,Yeni Yüksek Riskli Müşteri
6496-SLWHQ,2,Yeni Yüksek Riskli Müşteri
9912-GVSEQ,0,Yaslı Düşük Harcamalı Müşteri
2931-FSOHN,3,Genç Düşük Harcamalı Müşteri
9418-RUKPH,3,Genç Düşük Harcamalı Müşteri
5383-MMTWC,3,Genç Düşük Harcamalı Müşteri
9971-ZWPBF,1,Yüksek Değerli Sadık Müşteri
4712-AUQZO,3,Genç Düşük Harcamalı Müşteri
9711-FJTBX,1,Yüksek Değerli Sadık Müşteri
2908-ZTPNF,3,Genç Düşük Harcamalı Müşteri
7240-ETPTR,3,Genç Düşük Harcamalı Müşteri
2202-CUYXZ,0,Yaslı Düşük Harcamalı Müşteri
5995-OIGLP,3,Genç Düşük Harcamalı Müşteri
8421-WZOOW,1,Yüksek Değerli Sadık Müşteri
6261-RCVNS,3,Genç Düşük Harcamalı Müşteri
7951-QKZPL,0,Yaslı Düşük Harcamalı Müşteri
1414-YADCW,1,Yüksek Değerli Sadık Müşteri
8756-RDDLT,0,Yaslı Düşük Harcamalı Müşteri
2862-PFNIK,0,Yaslı Düşük Harcamalı Müşteri
5816-QVHRX,1,Yüksek Değerli Sadık Müşteri
4430-YHXGG,0,Yaslı Düşük Harcamalı Müşteri
6888-SBYAI,2,Yeni Yüksek Riskli Müşteri
7395-XWZOY,0,Yaslı Düşük Harcamalı Müşteri
7169-YWAMK,1,Yüksek Değerli Sadık Müşteri
3640-PHQXK,2,Yeni Yüksek Riskli Müşteri
6877-LGWXO,3,Genç Düşük Harcamalı Müşteri
6859-RKMZJ,0,Yaslı Düşük Harcamalı Müşteri
2729-VNVAP,3,Genç Düşük Harcamalı Müşteri
2957-JIRMN,1,Yüksek Değerli Sadık Müşteri
2049-BAFNW,0,Yaslı Düşük Harcamalı Müşteri
3842-QTGDL,2,Yeni Yüksek Riskli Müşteri
7163-OCEQI,3,Genç Düşük Harcamalı Müşteri
9782-LGXMC,1,Yüksek Değerli Sadık Müşteri
5975-BAICR,2,Yeni Yüksek Riskli Müşteri
8019-ENHXU,1,Yüksek Değerli Sadık Müşteri
5167-GBFRE,0,Yaslı Düşük Harcamalı Müşteri
9033-EOXWV,3,Genç Düşük Harcamalı Müşteri
4673-KKSLS,3,Genç Düşük Harcamalı Müşteri
4853-OITSN,3,Genç Düşük Harcamalı Müşteri
9800-OUIGR,3,Genç Düşük Harcamalı Müşteri
1324-NLTJE,3,Genç Düşük Harcamalı Müşteri
2324-EFHVG,1,Yüksek Değerli Sadık Müşteri
7094-MSZAO,0,Yaslı Düşük Harcamalı Müşteri
1522-VVDMG,0,Yaslı Düşük Harcamalı Müşteri
6907-CQGPN,0,Yaslı Düşük Harcamalı Müşteri
0780-XNZFN,3,Genç Düşük Harcamalı Müşteri
0239-OXEXL,2,Yeni Yüksek Riskli Müşteri
2675-IJRGJ,3,Genç Düşük Harcamalı Müşteri
7049-GKVZY,2,Yeni Yüksek Riskli Müşteri
8577-QSOCG,0,Yaslı Düşük Harcamalı Müşteri
3721-CNZHX,3,Genç Düşük Harcamalı Müşteri
0212-ISBBF,0,Yaslı Düşük Harcamalı Müşteri
9185-TQCVP,0,Yaslı Düşük Harcamalı Müşteri
3585-YNADK,1,Yüksek Değerli Sadık Müşteri
5271-DBYSJ,2,Yeni Yüksek Riskli Müşteri
1099-GODLO,0,Yaslı Düşük Harcamalı Müşteri
6828-HMKWP,3,Genç Düşük Harcamalı Müşteri
5567-WSELE,3,Genç Düşük Harcamalı Müşteri
1472-TNCWL,2,Yeni Yüksek Riskli Müşteri
8063-RJYNF,2,Yeni Yüksek Riskli Müşteri
0687-ZVTHB,1,Yüksek Değerli Sadık Müşteri
2080-GKCWQ,0,Yaslı Düşük Harcamalı Müşteri
9661-ACXBS,1,Yüksek Değerli Sadık Müşteri
2193-SFWQW,1,Yüksek Değerli Sadık Müşteri
5656-JAMLX,0,Yaslı Düşük Harcamalı Müşteri
3462-BJQQA,2,Yeni Yüksek Riskli Müşteri
0442-TDYUO,3,Genç Düşük Harcamalı Müşteri
6733-LRIZX,1,Yüksek Değerli Sadık Müşteri
9503-XJUME,3,Genç Düşük Harcamalı Müşteri
4367-NHWMM,3,Genç Düşük Harcamalı Müşteri
3727-RJMEO,0,Yaslı Düşük Harcamalı Müşteri
3779-OSWCF,1,Yüksek Değerli Sadık Müşteri
6736-DHUQI,1,Yüksek Değerli Sadık Müşteri
3915-ODIYG,1,Yüksek Değerli Sadık Müşteri
1360-RCYRT,3,Genç Düşük Harcamalı Müşteri
2724-FJDYW,3,Genç Düşük Harcamalı Müşteri
4451-RWASJ,0,Yaslı Düşük Harcamalı Müşteri
6646-VRFOL,1,Yüksek Değerli Sadık Müşteri
3460-TJBWI,3,Genç Düşük Harcamalı Müşteri
5917-HBSDW,3,Genç Düşük Harcamalı Müşteri
5685-IIXLY,2,Yeni Yüksek Riskli Müşteri
5671-UUNXD,1,Yüksek Değerli Sadık Müşteri
0956-ACVZC,1,Yüksek Değerli Sadık Müşteri
2325-NBPZG,3,Genç Düşük Harcamalı Müşteri
4250-ZBWLV,1,Yüksek Değerli Sadık Müşteri
4482-FTFFX,3,Genç Düşük Harcamalı Müşteri
8859-DZTGQ,3,Genç Düşük Harcamalı Müşteri
0440-MOGPM,1,Yüksek Değerli Sadık Müşteri
0020-JDNXP,3,Genç Düşük Harcamalı Müşteri
3752-CQSJI,3,Genç Düşük Harcamalı Müşteri
5025-GOOKI,0,Yaslı Düşük Harcamalı Müşteri
4698-KVLLG,0,Yaslı Düşük Harcamalı Müşteri
5095-AESKG,0,Yaslı Düşük Harcamalı Müşteri
2887-JPYLU,2,Yeni Yüksek Riskli Müşteri
4770-QAZXN,3,Genç Düşük Harcamalı Müşteri
4896-CPRPF,0,Yaslı Düşük Harcamalı Müşteri
1871-MOWRM,0,Yaslı Düşük Harcamalı Müşteri
9714-EDSUC,2,Yeni Yüksek Riskli Müşteri
2027-OAQQC,2,Yeni Yüksek Riskli Müşteri
0282-NVSJS,0,Yaslı Düşük Harcamalı Müşteri
9090-SGQXL,1,Yüksek Değerli Sadık Müşteri
6595-YGXIT,3,Genç Düşük Harcamalı Müşteri
7353-YOWFP,0,Yaslı Düşük Harcamalı Müşteri
9835-ZIITK,1,Yüksek Değerli Sadık Müşteri
8008-ESFLK,1,Yüksek Değerli Sadık Müşteri
7537-CBQUZ,1,Yüksek Değerli Sadık Müşteri
1555-DJEQW,1,Yüksek Değerli Sadık Müşteri
5649-TJHOV,3,Genç Düşük Harcamalı Müşteri
0519-XUZJU,2,Yeni Yüksek Riskli Müşteri
3363-EWLGO,0,Yaslı Düşük Harcamalı Müşteri
4750-UKWJK,3,Genç Düşük Harcamalı Müşteri
6338-AVWCY,3,Genç Düşük Harcamalı Müşteri
1689-YQBYY,2,Yeni Yüksek Riskli Müşteri
4487-ZYJZK,3,Genç Düşük Harcamalı Müşteri
2959-FENLU,2,Yeni Yüksek Riskli Müşteri
0708-LGSMF,2,Yeni Yüksek Riskli Müşteri
9253-QXKBE,2,Yeni Yüksek Riskli Müşteri
7634-HLQJR,3,Genç Düşük Harcamalı Müşteri
0487-RPVUM,1,Yüksek Değerli Sadık Müşteri
4079-ULGFR,3,Genç Düşük Harcamalı Müşteri
2516-XSJKX,0,Yaslı Düşük Harcamalı Müşteri
0057-QBUQH,2,Yeni Yüksek Riskli Müşteri
9445-SZLCH,2,Yeni Yüksek Riskli Müşteri
6599-SFQVE,2,Yeni Yüksek Riskli Müşteri
8331-ZXFOE,1,Yüksek Değerli Sadık Müşteri
4003-FUSHP,0,Yaslı Düşük Harcamalı Müşteri
0356-ERHVT,0,Yaslı Düşük Harcamalı Müşteri
7325-ENZFI,3,Genç Düşük Harcamalı Müşteri
4884-ZTHVF,2,Yeni Yüksek Riskli Müşteri
3920-HIHMQ,3,Genç Düşük Harcamalı Müşteri
3055-OYMSE,2,Yeni Yüksek Riskli Müşteri
0613-WUXUM,3,Genç Düşük Harcamalı Müşteri
7568-PODML,2,Yeni Yüksek Riskli Müşteri
4458-KVRBJ,3,Genç Düşük Harcamalı Müşteri
5349-IECLD,2,Yeni Yüksek Riskli Müşteri
1397-XKKWR,2,Yeni Yüksek Riskli Müşteri
3945-GFWQL,3,Genç Düşük Harcamalı Müşteri
8097-OMULG,1,Yüksek Değerli Sadık Müşteri
6013-BHCAW,1,Yüksek Değerli Sadık Müşteri
0401-WDBXM,1,Yüksek Değerli Sadık Müşteri
3387-PLKUI,0,Yaslı Düşük Harcamalı Müşteri
6096-EGVTU,3,Genç Düşük Harcamalı Müşteri
3797-VTIDR,0,Yaslı Düşük Harcamalı Müşteri
5081-NWSUP,2,Yeni Yüksek Riskli Müşteri
2580-ATZSQ,1,Yüksek Değerli Sadık Müşteri
8085-MSNLK,1,Yüksek Değerli Sadık Müşteri
9691-HKOVS,1,Yüksek Değerli Sadık Müşteri
9881-VCZEP,2,Yeni Yüksek Riskli Müşteri
9526-BIHHD,3,Genç Düşük Harcamalı Müşteri
8757-TFHHJ,0,Yaslı Düşük Harcamalı Müşteri
4523-WXCEF,1,Yüksek Değerli Sadık Müşteri
1468-DEFNC,3,Genç Düşük Harcamalı Müşteri
5119-KEPFY,1,Yüksek Değerli Sadık Müşteri
8364-TRMMK,0,Yaslı Düşük Harcamalı Müşteri
0916-KNFAJ,1,Yüksek Değerli Sadık Müşteri
8319-QBEHW,3,Genç Düşük Harcamalı Müşteri
3063-QFSZL,2,Yeni Yüksek Riskli Müşteri
8775-LHDJH,3,Genç Düşük Harcamalı Müşteri
9625-QNLUX,1,Yüksek Değerli Sadık Müşteri
3097-NQYSN,2,Yeni Yüksek Riskli Müşteri
4024-CSNBY,1,Yüksek Değerli Sadık Müşteri
7110-BDTWG,3,Genç Düşük Harcamalı Müşteri
7493-GVFIO,3,Genç Düşük Harcamalı Müşteri
0690-SRQID,3,Genç Düşük Harcamalı Müşteri
9605-WGJVW,2,Yeni Yüksek Riskli Müşteri
9114-DPSIA,1,Yüksek Değerli Sadık Müşteri
4700-UBQMV,2,Yeni Yüksek Riskli Müşteri
7711-GQBZC,3,Genç Düşük Harcamalı Müşteri
3565-UNOCC,2,Yeni Yüksek Riskli Müşteri
4627-MIHJH,1,Yüksek Değerli Sadık Müşteri
9795-NREXC,1,Yüksek Değerli Sadık Müşteri
8573-CGOCC,0,Yaslı Düşük Harcamalı Müşteri
7356-AYNJP,3,Genç Düşük Harcamalı Müşteri
9249-FXSCK,1,Yüksek Değerli Sadık Müşteri
5493-SDRDQ,0,Yaslı Düşük Harcamalı Müşteri
6286-SUUWT,3,Genç Düşük Harcamalı Müşteri
4819-HJPIW,0,Yaslı Düşük Harcamalı Müşteri
8654-DHAOW,0,Yaslı Düşük Harcamalı Müşteri
5438-QMDDL,2,Yeni Yüksek Riskli Müşteri
9812-GHVRI,1,Yüksek Değerli Sadık Müşteri
5553-AOINX,1,Yüksek Değerli Sadık Müşteri
1228-ZLNBX,2,Yeni Yüksek Riskli Müşteri
4226-KKDON,0,Yaslı Düşük Harcamalı Müşteri
3831-YCPUO,1,Yüksek Değerli Sadık Müşteri
7445-WMRBW,1,Yüksek Değerli Sadık Müşteri
3308-DGHKL,0,Yaslı Düşük Harcamalı Müşteri
9924-JPRMC,1,Yüksek Değerli Sadık Müşteri
0080-EMYVY,3,Genç Düşük Harcamalı Müşteri
6218-KNUBD,3,Genç Düşük Harcamalı Müşteri
7337-CINUD,0,Yaslı Düşük Harcamalı Müşteri
7609-NRNCA,3,Genç Düşük Harcamalı Müşteri
0623-EJQEG,1,Yüksek Değerli Sadık Müşteri
7153-CHRBV,1,Yüksek Değerli Sadık Müşteri
0871-URUWO,2,Yeni Yüksek Riskli Müşteri
9190-MFJLN,0,Yaslı Düşük Harcamalı Müşteri
6198-PNNSZ,1,Yüksek Değerli Sadık Müşteri
3317-VLGQT,3,Genç Düşük Harcamalı Müşteri
4132-POCZS,0,Yaslı Düşük Harcamalı Müşteri
5614-DNZCE,1,Yüksek Değerli Sadık Müşteri
1095-JUDTC,1,Yüksek Değerli Sadık Müşteri
3896-RCYYE,1,Yüksek Değerli Sadık Müşteri
9638-JIQYA,0,Yaslı Düşük Harcamalı Müşteri
3258-SANFR,3,Genç Düşük Harcamalı Müşteri
3726-TBHQT,1,Yüksek Değerli Sadık Müşteri
3190-ITQXP,0,Yaslı Düşük Harcamalı Müşteri
0870-VEMYL,0,Yaslı Düşük Harcamalı Müşteri
4833-QTJNO,1,Yüksek Değerli Sadık Müşteri
3039-MJSLN,0,Yaslı Düşük Harcamalı Müşteri
0178-CIIKR,3,Genç Düşük Harcamalı Müşteri
5385-SUIRI,1,Yüksek Değerli Sadık Müşteri
3982-XWFZQ,2,Yeni Yüksek Riskli Müşteri
5774-QPLTF,0,Yaslı Düşük Harcamalı Müşteri
2322-VCZHZ,0,Yaslı Düşük Harcamalı Müşteri
5010-IPEAQ,1,Yüksek Değerli Sadık Müşteri
4009-ALQFH,2,Yeni Yüksek Riskli Müşteri
6383-ZTSIW,1,Yüksek Değerli Sadık Müşteri
8990-YOZLV,1,Yüksek Değerli Sadık Müşteri
3069-SSVSN,3,Genç Düşük Harcamalı Müşteri
5222-IMUKT,2,Yeni Yüksek Riskli Müşteri
3627-FCRDW,2,Yeni Yüksek Riskli Müşteri
7562-GSUHK,0,Yaslı Düşük Harcamalı Müşteri
6685-XSHHU,3,Genç Düşük Harcamalı Müşteri
8901-UPRHR,1,Yüksek Değerli Sadık Müşteri
4903-UYAVB,0,Yaslı Düşük Harcamalı Müşteri
0118-JPNOY,2,Yeni Yüksek Riskli Müşteri
6776-TLWOI,3,Genç Düşük Harcamalı Müşteri
3845-FXCYS,0,Yaslı Düşük Harcamalı Müşteri
5857-XRECV,0,Yaslı Düşük Harcamalı Müşteri
0725-CXOTM,1,Yüksek Değerli Sadık Müşteri
4343-EJVQB,2,Yeni Yüksek Riskli Müşteri
9000-PLFUZ,3,Genç Düşük Harcamalı Müşteri
3427-GGZZI,2,Yeni Yüksek Riskli Müşteri
7779-ORAEL,1,Yüksek Değerli Sadık Müşteri
0644-OQMDK,2,Yeni Yüksek Riskli Müşteri
4077-CROMM,1,Yüksek Değerli Sadık Müşteri
3154-CFSZG,2,Yeni Yüksek Riskli Müşteri
2868-MZAGQ,2,Yeni Yüksek Riskli Müşteri
4847-QNOKA,2,Yeni Yüksek Riskli Müşteri
2220-IAHLS,0,Yaslı Düşük Harcamalı Müşteri
1658-XUHBX,1,Yüksek Değerli Sadık Müşteri
6379-RXJRQ,0,Yaslı Düşük Harcamalı Müşteri
2378-HTWFW,0,Yaslı Düşük Harcamalı Müşteri
8650-RHRKE,0,Yaslı Düşük Harcamalı Müşteri
4377-VDHYI,2,Yeni Yüksek Riskli Müşteri
0475-RIJEP,2,Yeni Yüksek Riskli Müşteri
1260-TTRXI,2,Yeni Yüksek Riskli Müşteri
3719-TDVQB,3,Genç Düşük Harcamalı Müşteri
6328-ZPBGN,2,Yeni Yüksek Riskli Müşteri
0201-MIBOL,1,Yüksek Değerli Sadık Müşteri
4937-QPZPO,1,Yüksek Değerli Sadık Müşteri
2925-VDZHY,1,Yüksek Değerli Sadık Müşteri
6981-TDRFT,0,Yaslı Düşük Harcamalı Müşteri
3413-CSSTH,2,Yeni Yüksek Riskli Müşteri
8033-VCZGH,1,Yüksek Değerli Sadık Müşteri
4789-KWMXN,1,Yüksek Değerli Sadık Müşteri
0224-NIJLP,0,Yaslı Düşük Harcamalı Müşteri
7542-CYDDM,0,Yaslı Düşük Harcamalı Müşteri
4718-WXBGI,1,Yüksek Değerli Sadık Müşteri
2867-UIMSS,2,Yeni Yüksek Riskli Müşteri
8495-PRWFH,3,Genç Düşük Harcamalı Müşteri
0439-IFYUN,0,Yaslı Düşük Harcamalı Müşteri
5716-LIBJC,2,Yeni Yüksek Riskli Müşteri
2868-LLSKM,1,Yüksek Değerli Sadık Müşteri
8111-RKSPX,2,Yeni Yüksek Riskli Müşteri
2988-QRAJY,1,Yüksek Değerli Sadık Müşteri
1585-MQSSU,0,Yaslı Düşük Harcamalı Müşteri
0071-NDAFP,0,Yaslı Düşük Harcamalı Müşteri
2856-NNASM,1,Yüksek Değerli Sadık Müşteri
7328-ZJAJO,3,Genç Düşük Harcamalı Müşteri
6458-CYIDZ,2,Yeni Yüksek Riskli Müşteri
8559-CIZFV,0,Yaslı Düşük Harcamalı Müşteri
1090-PYKCI,1,Yüksek Değerli Sadık Müşteri
3058-WQDRE,2,Yeni Yüksek Riskli Müşteri
7547-EKNFS,1,Yüksek Değerli Sadık Müşteri
2279-AXJJK,1,Yüksek Değerli Sadık Müşteri
6769-DYBQN,1,Yüksek Değerli Sadık Müşteri
0909-SELIE,1,Yüksek Değerli Sadık Müşteri
3417-TSCIC,0,Yaslı Düşük Harcamalı Müşteri
1042-HFUCW,0,Yaslı Düşük Harcamalı Müşteri
4439-JMPMT,0,Yaslı Düşük Harcamalı Müşteri
6537-OTKMY,0,Yaslı Düşük Harcamalı Müşteri
8999-EXMNO,0,Yaslı Düşük Harcamalı Müşteri
6725-TPKJO,3,Genç Düşük Harcamalı Müşteri
2446-BEGGB,2,Yeni Yüksek Riskli Müşteri
7162-WPHPM,1,Yüksek Değerli Sadık Müşteri
1599-MMYRQ,1,Yüksek Değerli Sadık Müşteri
8821-KVZKQ,1,Yüksek Değerli Sadık Müşteri
1496-GGSUK,0,Yaslı Düşük Harcamalı Müşteri
6434-TTGJP,0,Yaslı Düşük Harcamalı Müşteri
0042-JVWOJ,0,Yaslı Düşük Harcamalı Müşteri
0130-SXOUN,1,Yüksek Değerli Sadık Müşteri
2575-GFSOE,2,Yeni Yüksek Riskli Müşteri
2330-PQGDQ,1,Yüksek Değerli Sadık Müşteri
1452-UZOSF,1,Yüksek Değerli Sadık Müşteri
2097-YVPKN,0,Yaslı Düşük Harcamalı Müşteri
2842-JTCCU,2,Yeni Yüksek Riskli Müşteri
8597-CTXVJ,1,Yüksek Değerli Sadık Müşteri
6631-HMANX,1,Yüksek Değerli Sadık Müşteri
9962-BFPDU,0,Yaslı Düşük Harcamalı Müşteri
3296-SILRA,2,Yeni Yüksek Riskli Müşteri
9681-OXGVC,2,Yeni Yüksek Riskli Müşteri
6394-HHHZM,3,Genç Düşük Harcamalı Müşteri
5995-LFTLE,3,Genç Düşük Harcamalı Müşteri
5180-UCIIQ,0,Yaslı Düşük Harcamalı Müşteri
1932-UEDCX,2,Yeni Yüksek Riskli Müşteri
7153-OANIO,0,Yaslı Düşük Harcamalı Müşteri
5188-HGMLP,1,Yüksek Değerli Sadık Müşteri
0665-XHDJU,1,Yüksek Değerli Sadık Müşteri
6521-YYTYI,2,Yeni Yüksek Riskli Müşteri
8878-HMWBV,3,Genç Düşük Harcamalı Müşteri
8265-HKSOW,1,Yüksek Değerli Sadık Müşteri
3544-FBCAS,1,Yüksek Değerli Sadık Müşteri
5331-RGMTT,1,Yüksek Değerli Sadık Müşteri
4759-PXTAN,1,Yüksek Değerli Sadık Müşteri
7054-DMVAS,1,Yüksek Değerli Sadık Müşteri
3428-MMGUB,1,Yüksek Değerli Sadık Müşteri
6549-BTYPG,1,Yüksek Değerli Sadık Müşteri
7823-JSOAG,3,Genç Düşük Harcamalı Müşteri
3705-RHRFR,1,Yüksek Değerli Sadık Müşteri
9374-YOLBJ,0,Yaslı Düşük Harcamalı Müşteri
9074-KGVOX,2,Yeni Yüksek Riskli Müşteri
6128-DAFVY,0,Yaslı Düşük Harcamalı Müşteri
9933-QRGTX,1,Yüksek Değerli Sadık Müşteri
4476-OSWTN,1,Yüksek Değerli Sadık Müşteri
3751-KTZEL,0,Yaslı Düşük Harcamalı Müşteri
1977-STDKI,2,Yeni Yüksek Riskli Müşteri
5066-GFJMM,3,Genç Düşük Harcamalı Müşteri
2661-GKBTK,1,Yüksek Değerli Sadık Müşteri
0458-HEUZG,0,Yaslı Düşük Harcamalı Müşteri
7268-WNTCP,3,Genç Düşük Harcamalı Müşteri
0824-VWDPO,2,Yeni Yüksek Riskli Müşteri
8409-WQJUX,0,Yaslı Düşük Harcamalı Müşteri
2578-JQPHZ,1,Yüksek Değerli Sadık Müşteri
3278-FSIXX,3,Genç Düşük Harcamalı Müşteri
5813-UECBU,2,Yeni Yüksek Riskli Müşteri
0328-GRPMV,0,Yaslı Düşük Harcamalı Müşteri
9746-UGFAC,3,Genç Düşük Harcamalı Müşteri
2946-KIQSP,3,Genç Düşük Harcamalı Müşteri
0625-AFOHS,3,Genç Düşük Harcamalı Müşteri
6726-WEXXK,2,Yeni Yüksek Riskli Müşteri
4636-OLWOE,3,Genç Düşük Harcamalı Müşteri
4342-HENTK,0,Yaslı Düşük Harcamalı Müşteri
4685-ERGHK,1,Yüksek Değerli Sadık Müşteri
0885-HMGPY,1,Yüksek Değerli Sadık Müşteri
5003-OKNNK,0,Yaslı Düşük Harcamalı Müşteri
4195-SMMNX,3,Genç Düşük Harcamalı Müşteri
7208-PSIHR,1,Yüksek Değerli Sadık Müşteri
4012-ZTHBR,3,Genç Düşük Harcamalı Müşteri
0489-WMEMG,0,Yaslı Düşük Harcamalı Müşteri
7435-ZNUYY,0,Yaslı Düşük Harcamalı Müşteri
1354-YZFNB,0,Yaslı Düşük Harcamalı Müşteri
6956-SMUCM,2,Yeni Yüksek Riskli Müşteri
2985-FMWYF,2,Yeni Yüksek Riskli Müşteri
2812-ENYMO,3,Genç Düşük Harcamalı Müşteri
2717-HVIZY,0,Yaslı Düşük Harcamalı Müşteri
3223-WZWJM,2,Yeni Yüksek Riskli Müşteri
3422-GALYP,0,Yaslı Düşük Harcamalı Müşteri
9053-JZFKV,1,Yüksek Değerli Sadık Müşteri
2530-ENDWQ,1,Yüksek Değerli Sadık Müşteri
2890-WFBHU,1,Yüksek Değerli Sadık Müşteri
0327-WFZSY,1,Yüksek Değerli Sadık Müşteri
7977-HXJKU,3,Genç Düşük Harcamalı Müşteri
6615-ZGEDR,0,Yaslı Düşük Harcamalı Müşteri
7033-CLAMM,0,Yaslı Düşük Harcamalı Müşteri
4023-RTIQM,0,Yaslı Düşük Harcamalı Müşteri
0864-FVJNJ,1,Yüksek Değerli Sadık Müşteri
7356-IWLFW,1,Yüksek Değerli Sadık Müşteri
9541-PWTWO,1,Yüksek Değerli Sadık Müşteri
3967-VQOGC,3,Genç Düşük Harcamalı Müşteri
7872-RDDLZ,1,Yüksek Değerli Sadık Müşteri
9250-WYPLL,2,Yeni Yüksek Riskli Müşteri
6308-CQRBU,1,Yüksek Değerli Sadık Müşteri
2754-XBHTB,2,Yeni Yüksek Riskli Müşteri
1597-LHYNC,3,Genç Düşük Harcamalı Müşteri
0186-CAERR,1,Yüksek Değerli Sadık Müşteri
3043-SUDUA,0,Yaslı Düşük Harcamalı Müşteri
5442-BHQNG,2,Yeni Yüksek Riskli Müşteri
2169-RRLFW,3,Genç Düşük Harcamalı Müşteri
5872-OEQNH,0,Yaslı Düşük Harcamalı Müşteri
3162-KKZXO,1,Yüksek Değerli Sadık Müşteri
7055-VKGDA,1,Yüksek Değerli Sadık Müşteri
0754-UKWQP,0,Yaslı Düşük Harcamalı Müşteri
8873-GLDMH,2,Yeni Yüksek Riskli Müşteri
5696-JVVQY,2,Yeni Yüksek Riskli Müşteri
8946-BFWSG,3,Genç Düşük Harcamalı Müşteri
7493-TPUWZ,3,Genç Düşük Harcamalı Müşteri
0547-HURJB,3,Genç Düşük Harcamalı Müşteri
8904-OPDCK,2,Yeni Yüksek Riskli Müşteri
8845-LWKGE,3,Genç Düşük Harcamalı Müşteri
1577-HKTFG,3,Genç Düşük Harcamalı Müşteri
8752-STIVR,2,Yeni Yüksek Riskli Müşteri
0691-NIKRI,1,Yüksek Değerli Sadık Müşteri
5022-JNQEQ,0,Yaslı Düşük Harcamalı Müşteri
4558-FANTW,2,Yeni Yüksek Riskli Müşteri
3249-VHRIP,3,Genç Düşük Harcamalı Müşteri
3736-BLEPA,3,Genç Düşük Harcamalı Müşteri
4701-LKOZD,1,Yüksek Değerli Sadık Müşteri
6603-QWSPR,1,Yüksek Değerli Sadık Müşteri
9921-QFQUL,3,Genç Düşük Harcamalı Müşteri
1929-ZCBHE,3,Genç Düşük Harcamalı Müşteri
4378-MYPGO,1,Yüksek Değerli Sadık Müşteri
8651-ENBZX,1,Yüksek Değerli Sadık Müşteri
4129-LYCOI,1,Yüksek Değerli Sadık Müşteri
7798-JVXYM,0,Yaslı Düşük Harcamalı Müşteri
8647-SDTWQ,1,Yüksek Değerli Sadık Müşteri
